date,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2014-09-12,0.85,25.28,28.16,22.77,91.35,2.02
2014-09-13,0.77,25.76,28.58,23.24,90.56,2.11
2014-09-14,0.22,25.95,28.98,23.67,87.77,1.69
2014-09-15,0.23,25.97,29.1,23.92,85.31,1.42
2014-09-16,0.04,26.04,29.35,23.83,84.83,1.6
2014-09-17,1.77,26.05,29.41,23.59,85.54,1.47
2014-09-18,3.16,26.22,29.52,23.89,85.94,1.84
2014-09-19,1.15,26.07,29.3,23.9,88.18,2.41
2014-09-20,8.1,26.05,28.91,24.06,86.38,1.96
2014-09-21,3.18,26.13,29.24,24.05,84.67,1.4
2014-09-22,1.14,26.38,30.15,23.81,82.76,1.29
2014-09-23,0.0,26.05,30.23,22.56,84.2,1.53
2014-09-24,9.9,26.23,30.47,22.65,86.15,1.68
2014-09-25,35.19,26.8,31.01,23.39,87.76,1.97
2014-09-26,5.04,26.36,28.81,24.9,90.17,1.71
2014-09-27,0.16,27.28,32.7,22.74,75.72,1.44
2014-09-28,0.0,27.69,33.24,22.48,74.77,1.81
2014-09-29,0.29,27.6,32.96,22.7,76.47,1.9
2014-09-30,12.43,27.6,32.82,22.83,78.13,1.59
2014-10-01,6.06,27.8,31.95,23.85,75.34,1.29
2014-10-02,0.38,27.4,32.0,23.74,79.45,1.46
2014-10-03,0.0,27.62,31.74,24.05,78.24,1.31
2014-10-04,0.03,27.85,31.7,24.31,76.42,1.0
2014-10-05,2.76,27.23,31.41,23.9,81.41,1.48
2014-10-06,1.99,26.97,31.69,23.24,82.05,1.62
2014-10-07,8.12,27.15,31.61,23.56,82.31,1.32
2014-10-08,0.42,27.13,31.26,23.69,81.67,1.34
2014-10-09,1.49,27.65,32.1,23.97,80.74,1.08
2014-10-10,0.02,28.15,33.18,23.94,80.89,1.56
2014-10-11,0.0,27.91,33.34,23.72,76.13,1.83
2014-10-12,0.0,26.23,32.84,20.8,72.17,2.24
2014-10-13,0.0,26.27,32.2,21.51,65.89,1.51
2014-10-14,0.0,26.09,31.94,20.67,63.69,1.18
2014-10-15,0.0,27.14,33.57,21.08,72.64,1.39
2014-10-16,0.0,28.12,33.55,23.92,76.82,2.06
2014-10-17,0.42,28.29,33.27,24.03,76.1,1.37
2014-10-18,1.1,27.62,32.6,23.42,76.33,1.52
2014-10-19,1.4,27.99,32.76,23.54,76.04,1.56
2014-10-20,0.18,27.72,33.01,23.14,75.34,1.77
2014-10-21,0.62,27.45,33.39,22.38,73.25,2.19
2014-10-22,0.07,27.49,33.32,23.06,73.04,2.24
2014-10-23,0.0,26.24,32.91,20.26,67.42,2.52
2014-10-24,0.57,25.24,30.47,21.46,72.84,1.92
2014-10-25,4.12,23.12,26.16,21.26,83.41,2.66
2014-10-26,0.39,23.17,26.78,20.6,82.59,2.85
2014-10-27,0.04,23.93,26.66,21.48,83.04,1.73
2014-10-28,0.0,25.74,30.96,21.55,75.23,1.47
2014-10-29,0.0,25.53,31.66,20.42,66.1,1.92
2014-10-30,0.0,25.15,32.0,19.26,63.77,2.15
2014-10-31,0.0,25.01,31.82,18.67,65.67,1.9
2014-11-01,0.0,25.56,32.36,19.27,65.52,2.06
2014-11-02,0.0,25.53,32.14,19.75,66.99,1.69
2014-11-03,0.0,25.5,32.43,19.97,67.49,2.13
2014-11-04,0.0,25.07,32.71,19.32,66.1,1.59
2014-11-05,0.0,24.87,32.3,19.18,66.08,1.4
2014-11-06,0.0,24.34,31.32,18.78,69.05,1.57
2014-11-07,0.0,24.32,32.1,18.01,68.51,1.69
2014-11-08,0.0,24.37,31.93,18.22,63.82,2.33
2014-11-09,0.0,24.75,31.04,18.19,61.31,2.55
2014-11-10,0.0,25.85,32.74,19.96,66.19,1.91
2014-11-11,0.0,27.34,32.14,23.48,75.94,1.55
2014-11-12,0.0,27.23,32.52,22.14,71.83,1.6
2014-11-13,0.0,26.94,32.48,23.12,75.98,2.23
2014-11-14,3.96,26.04,30.84,22.39,78.06,2.35
2014-11-15,9.05,24.49,27.29,22.41,87.08,2.08
2014-11-16,5.65,24.99,28.89,22.52,83.16,1.76
2014-11-17,0.68,25.55,30.32,21.78,76.73,2.05
2014-11-18,0.03,26.73,32.0,21.92,74.01,1.69
2014-11-19,0.0,26.56,32.18,22.1,71.27,2.03
2014-11-20,0.0,25.2,31.53,20.7,66.48,2.2
2014-11-21,0.0,24.93,31.6,18.85,61.83,1.52
2014-11-22,0.0,24.39,31.49,18.27,63.54,1.51
2014-11-23,0.0,24.76,31.38,18.94,66.58,1.47
2014-11-24,0.0,24.47,31.31,18.7,63.03,2.51
2014-11-25,0.0,24.49,31.26,18.45,57.59,2.31
2014-11-26,0.0,23.91,31.46,17.3,57.08,1.98
2014-11-27,0.0,23.84,31.74,16.75,55.21,1.45
2014-11-28,0.0,23.55,31.92,16.51,55.91,1.84
2014-11-29,0.0,23.76,31.96,16.92,55.04,1.51
2014-11-30,0.0,23.88,31.58,16.91,54.26,1.96
2014-12-01,0.0,23.54,31.3,17.31,54.95,2.51
2014-12-02,0.0,24.66,32.39,17.78,52.95,2.34
2014-12-03,0.0,24.98,32.77,18.44,57.08,1.64
2014-12-04,0.0,24.88,32.86,18.79,57.56,1.96
2014-12-05,0.0,24.92,32.9,18.2,51.21,2.03
2014-12-06,0.0,24.02,32.72,16.73,50.87,2.47
2014-12-07,0.0,23.99,32.64,16.92,51.26,2.27
2014-12-08,0.0,24.35,32.94,17.2,50.29,2.09
2014-12-09,0.0,25.02,33.75,18.33,53.87,1.53
2014-12-10,0.0,25.28,33.52,19.1,58.97,1.56
2014-12-11,0.06,25.96,32.98,20.9,66.5,1.86
2014-12-12,15.9,25.67,30.24,21.78,78.92,1.5
2014-12-13,2.77,24.77,29.06,21.37,77.61,1.48
2014-12-14,0.0,21.84,28.8,15.17,60.98,1.97
2014-12-15,0.0,19.64,29.16,11.9,47.98,2.34
2014-12-16,0.0,21.78,31.08,13.94,50.99,3.31
2014-12-17,0.0,21.12,29.94,14.43,46.4,3.47
2014-12-18,0.0,20.86,29.66,13.5,46.16,3.34
2014-12-19,0.0,21.89,30.07,15.24,44.29,3.19
2014-12-20,0.0,22.09,30.12,16.08,48.47,2.62
2014-12-21,0.0,22.41,31.36,14.88,45.56,2.15
2014-12-22,0.0,22.11,31.31,14.8,45.38,2.04
2014-12-23,0.0,21.74,31.18,14.6,51.98,1.63
2014-12-24,0.0,22.45,31.86,15.24,51.96,1.35
2014-12-25,0.0,22.7,31.99,15.39,54.65,1.54
2014-12-26,0.0,22.84,31.21,16.47,54.44,2.18
2014-12-27,0.0,22.07,30.46,15.59,45.46,3.03
2014-12-28,0.0,21.65,30.05,14.48,46.28,2.62
2014-12-29,0.0,21.6,30.85,14.33,51.2,2.23
2014-12-30,0.0,22.19,29.41,16.31,62.52,1.6
2014-12-31,0.03,22.05,27.4,18.36,69.91,1.43
2015-01-01,0.1,21.87,27.83,17.52,63.54,1.34
2015-01-02,0.01,21.64,28.01,16.4,69.24,1.66
2015-01-03,0.02,21.8,28.1,16.99,70.91,1.54
2015-01-04,0.0,23.61,31.33,16.68,64.48,2.14
2015-01-05,0.0,23.87,31.79,17.9,57.58,2.86
2015-01-06,0.0,23.31,32.08,17.14,56.39,1.89
2015-01-07,0.0,21.99,31.08,15.53,48.82,1.67
2015-01-08,0.0,21.65,31.5,13.98,44.4,2.08
2015-01-09,0.0,22.22,32.09,14.29,45.31,2.51
2015-01-10,0.0,22.16,32.37,14.45,42.27,2.73
2015-01-11,0.0,22.21,32.77,14.34,40.19,2.58
2015-01-12,0.0,22.31,32.96,14.03,41.28,2.32
2015-01-13,0.0,21.89,32.45,14.37,44.07,2.41
2015-01-14,0.0,22.01,32.08,14.67,46.79,1.72
2015-01-15,0.0,21.9,32.14,13.88,46.51,2.09
2015-01-16,0.0,22.45,32.35,15.32,47.91,2.17
2015-01-17,0.0,22.91,32.75,15.59,45.76,2.13
2015-01-18,0.0,22.97,32.66,15.75,47.38,2.09
2015-01-19,0.0,23.37,32.58,16.32,50.37,1.72
2015-01-20,0.0,22.8,29.6,17.24,62.36,1.68
2015-01-21,0.0,22.95,31.6,16.06,59.3,1.8
2015-01-22,0.32,22.82,29.96,17.21,70.74,2.01
2015-01-23,0.0,23.08,31.23,16.51,65.43,2.24
2015-01-24,0.04,23.86,32.42,17.61,58.52,1.81
2015-01-25,0.37,24.2,31.31,19.62,58.44,1.61
2015-01-26,0.0,22.79,30.29,17.44,63.29,2.19
2015-01-27,0.0,22.37,30.9,16.05,50.45,2.38
2015-01-28,0.0,22.79,32.58,15.57,53.47,1.84
2015-01-29,0.0,24.11,33.04,17.14,54.87,1.53
2015-01-30,0.0,25.46,34.67,17.75,47.17,2.62
2015-01-31,0.0,25.92,35.25,18.74,39.31,2.95
2015-02-01,0.0,24.84,33.92,18.08,42.04,1.88
2015-02-02,0.0,24.5,34.32,17.06,47.57,1.93
2015-02-03,0.0,25.65,35.46,18.13,42.05,1.86
2015-02-04,0.0,26.36,35.69,19.18,39.26,1.99
2015-02-05,0.0,26.03,35.45,19.02,37.0,2.15
2015-02-06,0.01,25.5,34.56,18.85,41.43,2.18
2015-02-07,0.0,25.03,34.27,18.3,47.95,1.86
2015-02-08,0.0,23.63,31.59,17.45,49.65,2.06
2015-02-09,0.0,24.68,34.79,16.51,36.79,2.48
2015-02-10,0.01,25.94,34.99,19.35,47.67,2.75
2015-02-11,0.03,25.83,34.54,19.2,48.71,1.79
2015-02-12,0.0,25.62,35.0,18.28,41.17,2.16
2015-02-13,0.0,26.17,36.19,18.92,33.99,2.29
2015-02-14,0.0,25.85,35.61,18.5,33.73,1.92
2015-02-15,0.0,25.92,35.36,19.07,38.81,1.97
2015-02-16,0.0,26.61,37.74,18.42,43.49,2.15
2015-02-17,0.0,26.6,36.83,19.43,38.74,2.2
2015-02-18,0.0,25.42,34.53,18.21,51.38,1.94
2015-02-19,0.0,25.99,35.9,18.38,54.73,1.86
2015-02-20,0.0,26.4,36.58,18.24,44.84,2.3
2015-02-21,0.0,28.81,38.67,20.37,26.17,2.49
2015-02-22,0.0,29.42,39.02,22.41,31.94,2.25
2015-02-23,0.0,28.38,38.45,20.86,36.36,2.48
2015-02-24,0.0,27.67,36.87,21.01,44.97,1.81
2015-02-25,0.0,26.17,35.32,20.21,57.32,2.47
2015-02-26,0.0,24.86,33.17,19.05,52.47,2.41
2015-02-27,0.0,24.56,32.81,18.17,50.67,2.02
2015-02-28,1.74,24.79,31.87,19.55,55.15,2.33
2015-03-01,40.68,22.17,25.52,19.8,79.43,2.9
2015-03-02,0.23,23.18,28.06,19.12,65.27,2.75
2015-03-03,0.0,21.5,28.24,16.2,58.64,2.15
2015-03-04,0.0,21.58,30.25,14.11,54.67,2.06
2015-03-05,0.0,23.2,33.53,14.9,54.4,1.92
2015-03-06,0.0,25.04,35.93,16.49,48.19,2.33
2015-03-07,0.0,26.01,35.79,18.29,42.11,2.49
2015-03-08,0.0,25.47,34.69,18.71,50.52,2.26
2015-03-09,0.0,26.35,36.48,18.1,51.9,1.96
2015-03-10,0.26,28.34,37.61,21.46,56.29,2.55
2015-03-11,0.18,28.81,36.34,22.46,54.17,1.74
2015-03-12,0.0,29.87,38.32,24.36,44.84,2.47
2015-03-13,0.77,28.96,38.1,21.71,49.4,2.31
2015-03-14,2.05,28.63,35.04,24.54,55.09,2.08
2015-03-15,1.24,26.61,33.2,22.42,64.82,1.88
2015-03-16,0.07,25.53,32.67,20.71,64.53,2.27
2015-03-17,0.0,25.93,36.02,17.63,45.05,2.53
2015-03-18,0.0,27.9,38.26,19.26,37.19,2.33
2015-03-19,0.02,29.91,40.32,21.57,41.02,2.71
2015-03-20,0.03,31.0,40.89,22.94,37.87,2.27
2015-03-21,0.19,31.39,40.47,24.81,39.88,1.99
2015-03-22,0.23,31.51,41.14,24.74,40.81,1.96
2015-03-23,0.12,31.31,40.01,25.62,40.13,1.66
2015-03-24,0.09,31.2,41.11,24.28,47.22,2.0
2015-03-25,0.07,32.92,43.45,24.6,39.01,1.94
2015-03-26,0.11,31.64,40.97,26.02,50.84,1.83
2015-03-27,0.48,31.73,41.05,25.31,53.02,1.87
2015-03-28,0.19,31.13,39.92,25.44,52.18,1.74
2015-03-29,2.5,30.23,36.82,26.09,52.78,1.7
2015-03-30,0.75,30.79,38.82,24.96,44.29,2.64
2015-03-31,0.0,29.12,37.78,22.23,45.49,2.54
2015-04-01,0.0,28.77,38.4,21.2,45.14,1.94
2015-04-02,0.0,28.14,37.45,20.8,56.26,2.26
2015-04-03,0.0,28.24,36.57,22.27,56.92,2.58
2015-04-04,0.0,27.88,36.18,21.4,56.9,2.44
2015-04-05,0.03,28.13,36.02,21.77,64.94,2.26
2015-04-06,0.0,27.9,36.83,21.66,61.17,2.04
2015-04-07,0.01,28.06,36.84,21.74,60.59,1.95
2015-04-08,0.0,29.19,37.45,23.22,58.15,1.91
2015-04-09,0.03,29.83,37.92,24.62,57.9,1.94
2015-04-10,0.17,29.6,37.01,25.05,63.19,2.23
2015-04-11,0.23,29.01,36.02,24.39,61.96,2.27
2015-04-12,0.12,28.92,36.22,24.28,55.01,1.94
2015-04-13,0.55,28.06,35.01,22.77,57.79,1.88
2015-04-14,0.14,28.42,35.69,21.61,56.52,2.11
2015-04-15,0.04,30.36,37.78,24.11,50.91,2.14
2015-04-16,0.02,31.64,39.35,25.52,48.06,2.04
2015-04-17,0.07,31.59,39.29,25.94,54.81,2.32
2015-04-18,0.02,31.99,40.1,25.49,53.12,1.84
2015-04-19,0.01,32.56,41.17,25.7,47.12,1.98
2015-04-20,0.04,32.95,42.22,26.74,50.24,2.02
2015-04-21,0.1,32.28,40.09,26.86,55.76,2.49
2015-04-22,0.07,31.47,38.6,27.18,58.05,2.81
2015-04-23,0.03,31.18,38.96,25.21,56.15,2.39
2015-04-24,0.01,30.98,39.12,24.75,51.92,2.3
2015-04-25,0.01,30.25,38.29,24.14,54.65,2.04
2015-04-26,0.0,30.27,38.54,24.44,56.84,2.26
2015-04-27,0.02,31.21,39.87,25.46,57.27,2.13
2015-04-28,0.04,31.34,39.28,25.79,57.43,2.4
2015-04-29,0.04,31.19,39.45,25.85,60.78,2.22
2015-04-30,0.02,30.69,38.79,25.47,61.2,2.15
2015-05-01,0.3,30.25,37.41,25.48,63.29,2.01
2015-05-02,0.33,30.76,40.08,24.16,61.57,2.02
2015-05-03,0.44,30.84,38.87,25.4,58.44,2.06
2015-05-04,0.29,31.06,39.69,24.85,57.98,1.91
2015-05-05,1.0,31.83,40.03,25.73,54.49,2.14
2015-05-06,0.71,32.75,40.4,27.3,47.37,2.05
2015-05-07,0.09,32.39,40.33,26.04,50.57,2.45
2015-05-08,0.31,32.17,40.13,26.38,55.0,2.61
2015-05-09,0.46,32.36,39.73,26.69,54.27,3.01
2015-05-10,0.38,32.11,39.99,26.13,52.51,2.5
2015-05-11,0.73,32.14,40.02,26.38,56.33,2.75
2015-05-12,1.25,31.43,38.63,26.68,59.77,2.32
2015-05-13,14.22,30.28,36.09,26.55,64.9,1.9
2015-05-14,8.28,31.18,37.9,26.5,63.41,1.84
2015-05-15,1.88,31.86,38.81,26.65,62.32,1.7
2015-05-16,0.82,32.33,39.22,27.22,61.49,1.86
2015-05-17,0.08,31.13,37.21,27.52,66.31,1.85
2015-05-18,0.02,31.37,38.14,26.98,64.23,2.41
2015-05-19,0.02,30.62,36.4,26.44,66.16,2.73
2015-05-20,0.07,30.93,37.41,26.68,64.05,2.83
2015-05-21,0.02,30.8,36.82,26.94,65.41,3.03
2015-05-22,0.01,30.64,35.48,27.48,66.62,2.81
2015-05-23,0.01,30.68,34.99,27.83,68.4,2.97
2015-05-24,0.01,31.26,36.59,27.89,66.24,3.36
2015-05-25,0.0,30.73,35.22,27.8,68.8,3.38
2015-05-26,0.09,31.09,36.79,27.29,65.11,3.23
2015-05-27,0.18,31.5,37.84,27.13,63.71,3.21
2015-05-28,0.2,31.69,38.57,27.33,64.5,3.28
2015-05-29,0.31,31.63,38.14,27.43,64.85,2.91
2015-05-30,0.7,31.41,36.64,28.01,63.81,2.65
2015-05-31,0.52,32.29,39.16,27.04,57.97,2.79
2015-06-01,0.87,30.79,36.3,27.3,64.32,3.3
2015-06-02,0.49,30.83,36.46,26.95,63.76,3.21
2015-06-03,0.41,31.23,37.65,26.84,60.48,2.44
2015-06-04,3.11,31.54,37.51,27.25,59.94,2.47
2015-06-05,5.92,29.87,34.05,27.33,69.41,1.63
2015-06-06,2.0,30.19,34.66,27.12,70.4,1.61
2015-06-07,16.51,29.85,33.49,27.38,74.87,2.45
2015-06-08,9.52,29.59,34.42,26.2,75.22,3.7
2015-06-09,8.71,29.01,32.98,26.15,77.03,3.34
2015-06-10,5.96,28.87,32.16,26.47,79.12,3.21
2015-06-11,37.67,29.12,32.74,26.58,80.22,3.01
2015-06-12,31.02,27.83,29.42,26.86,86.02,3.06
2015-06-13,20.74,27.63,30.15,26.08,84.04,3.83
2015-06-14,23.62,27.08,29.45,25.11,83.66,3.21
2015-06-15,9.26,27.76,31.5,24.84,77.34,2.77
2015-06-16,12.47,28.01,32.42,25.24,77.04,3.13
2015-06-17,16.82,27.47,30.74,25.02,80.23,4.09
2015-06-18,117.92,27.49,29.82,25.73,86.2,4.63
2015-06-19,83.8,27.63,29.94,26.31,87.14,5.14
2015-06-20,62.38,27.15,28.41,25.78,92.25,6.04
2015-06-21,132.4,27.08,28.98,25.69,91.37,5.89
2015-06-22,73.43,26.9,27.89,26.23,92.13,6.47
2015-06-23,75.64,27.06,28.25,25.96,90.61,8.27
2015-06-24,29.42,26.99,28.45,25.61,90.4,6.46
2015-06-25,16.02,27.45,29.56,25.99,88.56,6.13
2015-06-26,1.44,27.31,29.8,25.86,87.83,5.51
2015-06-27,0.38,27.29,30.1,25.44,86.94,4.34
2015-06-28,0.85,27.21,30.12,25.13,86.8,3.54
2015-06-29,2.01,27.18,30.17,24.88,86.34,3.19
2015-06-30,3.08,27.1,30.2,24.83,86.63,2.96
2015-07-01,1.66,27.12,30.36,24.86,86.14,3.0
2015-07-02,0.22,26.83,30.49,24.11,86.46,2.64
2015-07-03,0.31,27.07,30.48,24.62,85.9,3.24
2015-07-04,0.37,27.2,30.09,25.27,86.29,3.79
2015-07-05,0.14,27.4,30.49,25.3,84.54,4.06
2015-07-06,0.15,27.33,30.16,25.14,83.92,4.78
2015-07-07,1.21,27.32,30.09,25.49,85.63,4.84
2015-07-08,1.93,27.26,30.21,25.19,85.43,4.21
2015-07-09,1.96,27.15,30.0,25.24,86.97,4.09
2015-07-10,1.91,27.23,30.09,25.6,86.07,4.75
2015-07-11,3.9,27.07,29.85,25.27,84.62,4.51
2015-07-12,1.18,27.36,30.85,25.03,84.36,3.56
2015-07-13,0.67,27.23,30.34,24.71,85.81,2.72
2015-07-14,0.3,27.4,30.81,24.84,85.26,2.54
2015-07-15,0.52,27.33,30.6,24.96,84.31,3.39
2015-07-16,2.2,27.42,30.55,25.17,84.15,4.15
2015-07-17,2.51,27.51,30.5,25.38,83.83,4.44
2015-07-18,4.17,27.48,30.51,25.87,84.35,4.53
2015-07-19,5.97,27.2,29.64,25.73,86.13,4.69
2015-07-20,42.52,26.4,27.75,25.5,90.19,3.76
2015-07-21,38.8,26.63,28.09,25.48,90.13,3.95
2015-07-22,24.98,26.72,28.46,25.65,89.95,3.93
2015-07-23,18.29,27.18,30.01,25.52,87.95,4.02
2015-07-24,22.78,26.41,28.3,25.06,88.86,4.17
2015-07-25,16.33,26.38,28.68,24.88,89.44,3.9
2015-07-26,7.38,26.41,28.44,24.95,88.43,4.47
2015-07-27,16.99,26.39,28.36,24.89,87.84,5.66
2015-07-28,31.62,26.09,27.89,24.88,88.68,5.45
2015-07-29,15.04,26.07,28.38,24.71,88.14,4.98
2015-07-30,10.14,26.31,28.72,24.51,87.78,4.47
2015-07-31,5.5,26.55,29.06,24.8,87.71,4.08
2015-08-01,3.13,26.61,29.27,24.51,86.72,3.55
2015-08-02,1.28,26.55,29.45,24.37,86.61,3.32
2015-08-03,1.21,26.31,29.01,24.35,86.55,3.38
2015-08-04,2.92,26.2,28.63,24.75,88.56,3.73
2015-08-05,11.48,26.12,28.23,24.93,89.92,3.62
2015-08-06,5.93,26.34,28.73,24.47,88.72,3.8
2015-08-07,3.16,26.72,29.81,24.45,88.08,3.24
2015-08-08,4.89,26.65,29.35,24.67,88.04,3.1
2015-08-09,5.09,26.54,29.25,24.55,89.18,2.68
2015-08-10,2.66,26.56,29.36,24.83,88.96,2.79
2015-08-11,4.02,25.96,28.32,24.45,90.86,2.03
2015-08-12,3.06,26.14,28.81,24.28,89.51,2.1
2015-08-13,2.74,26.4,29.03,24.52,88.33,2.67
2015-08-14,5.65,26.65,29.79,24.45,87.5,3.03
2015-08-15,4.2,26.83,30.17,24.41,87.34,2.95
2015-08-16,5.0,26.66,29.64,24.29,86.95,2.47
2015-08-17,7.73,26.46,28.9,24.39,88.08,2.18
2015-08-18,0.65,26.92,30.17,24.46,85.97,1.41
2015-08-19,0.04,27.32,31.14,24.71,83.96,1.37
2015-08-20,0.09,26.88,30.3,24.69,86.14,1.7
2015-08-21,1.47,26.54,29.86,24.08,87.06,2.59
2015-08-22,1.3,26.68,29.62,24.59,85.13,3.05
2015-08-23,0.76,26.65,29.93,24.51,85.48,3.04
2015-08-24,2.47,26.38,29.43,24.24,85.12,2.95
2015-08-25,8.38,26.35,29.7,24.07,86.55,3.15
2015-08-26,4.73,26.64,30.01,24.32,86.12,2.91
2015-08-27,3.59,26.41,29.33,23.92,86.25,2.43
2015-08-28,8.87,26.52,29.23,24.35,87.96,2.0
2015-08-29,6.6,26.62,29.69,24.69,88.15,2.12
2015-08-30,5.86,26.54,29.51,24.39,87.54,2.52
2015-08-31,3.8,26.16,28.99,24.25,88.15,2.29
2015-09-01,1.98,26.21,29.55,23.83,86.17,2.04
2015-09-02,0.73,26.05,29.48,23.43,84.37,1.77
2015-09-03,0.21,26.26,30.4,23.09,81.17,1.52
2015-09-04,0.09,26.56,31.35,22.54,78.03,1.25
2015-09-05,0.02,26.41,31.42,22.24,80.07,1.62
2015-09-06,0.01,26.53,30.75,23.11,80.02,1.54
2015-09-07,0.15,26.34,30.11,23.3,79.94,1.31
2015-09-08,10.88,26.8,30.83,23.8,79.08,1.23
2015-09-09,19.88,26.69,29.95,24.13,83.96,1.51
2015-09-10,24.42,26.76,30.16,24.47,88.03,2.2
2015-09-11,10.67,27.36,30.83,24.97,86.4,1.31
2015-09-12,38.52,27.19,30.64,24.85,87.59,1.46
2015-09-13,20.25,26.49,29.18,24.71,89.26,1.8
2015-09-14,14.35,26.68,29.6,24.62,90.24,2.0
2015-09-15,21.63,26.48,28.68,24.84,90.55,1.9
2015-09-16,9.79,26.98,30.14,25.09,88.29,2.47
2015-09-17,9.67,26.93,30.2,24.68,88.91,2.6
2015-09-18,28.17,26.7,28.68,25.56,90.87,3.55
2015-09-19,42.4,26.77,29.41,24.97,89.07,3.62
2015-09-20,26.23,26.42,28.98,24.65,88.66,3.66
2015-09-21,21.72,26.37,28.84,24.89,89.5,3.72
2015-09-22,3.15,26.23,29.38,24.21,88.18,2.48
2015-09-23,3.48,26.45,30.35,23.45,84.24,1.38
2015-09-24,0.11,26.52,29.97,24.19,80.59,1.05
2015-09-25,0.03,25.79,29.47,23.13,82.78,1.31
2015-09-26,0.04,24.91,29.6,20.72,81.36,1.25
2015-09-27,0.0,25.02,30.0,20.65,84.04,1.67
2015-09-28,0.0,26.04,31.78,21.16,79.73,1.75
2015-09-29,0.01,27.41,33.64,22.15,77.2,2.24
2015-09-30,0.03,27.84,34.21,22.92,75.63,2.81
2015-10-01,1.81,28.2,33.72,22.97,77.1,1.72
2015-10-02,8.58,27.95,31.98,25.03,84.29,1.31
2015-10-03,19.52,26.85,29.51,25.33,89.97,1.23
2015-10-04,8.33,26.7,29.59,25.0,89.43,1.27
2015-10-05,4.35,27.94,31.57,25.02,83.3,0.92
2015-10-06,0.26,27.95,34.21,23.78,75.18,2.02
2015-10-07,0.0,27.69,34.46,21.81,70.83,1.87
2015-10-08,0.01,27.51,33.6,22.12,74.74,1.51
2015-10-09,0.39,27.28,31.14,24.16,85.96,1.31
2015-10-10,3.25,27.2,30.65,24.96,87.23,1.39
2015-10-11,12.97,26.93,29.76,24.82,89.04,1.54
2015-10-12,7.91,27.64,31.05,25.32,84.23,1.12
2015-10-13,0.27,27.95,32.61,24.16,79.54,1.15
2015-10-14,0.01,28.52,35.3,24.18,69.84,1.6
2015-10-15,0.0,27.32,35.23,21.83,67.69,2.2
2015-10-16,0.0,27.11,34.02,21.75,69.89,2.44
2015-10-17,0.0,27.74,33.71,22.94,73.82,2.26
2015-10-18,0.01,27.92,33.64,23.75,74.82,2.01
2015-10-19,0.02,27.91,34.17,23.22,70.82,1.56
2015-10-20,0.0,27.51,35.25,21.67,65.69,1.54
2015-10-21,0.0,27.6,34.25,22.68,69.36,1.68
2015-10-22,0.03,27.49,34.36,23.15,70.37,1.72
2015-10-23,0.02,27.77,34.2,22.9,69.17,1.87
2015-10-24,0.0,28.18,34.1,23.61,69.96,1.5
2015-10-25,2.66,28.78,34.02,24.68,69.01,1.05
2015-10-26,1.16,27.32,31.37,23.65,74.41,1.76
2015-10-27,0.22,26.49,30.53,23.47,77.02,2.08
2015-10-28,0.32,27.07,32.9,23.42,71.17,1.48
2015-10-29,0.0,26.75,32.27,22.59,71.98,1.44
2015-10-30,0.0,26.22,32.59,21.52,74.17,1.93
2015-10-31,0.0,25.7,32.31,20.57,72.12,2.33
2015-11-01,0.0,26.28,32.4,20.96,72.0,2.13
2015-11-02,0.0,26.15,32.49,20.68,70.02,2.04
2015-11-03,0.0,25.88,32.09,21.07,69.08,1.62
2015-11-04,0.11,26.07,32.54,20.75,71.02,1.62
2015-11-05,0.05,26.38,32.3,21.24,70.92,1.35
2015-11-06,0.0,26.3,32.72,21.2,70.21,1.78
2015-11-07,0.02,25.82,33.02,20.75,68.34,1.85
2015-11-08,0.0,25.72,33.4,19.97,66.91,1.87
2015-11-09,0.0,25.89,33.22,20.49,67.53,1.86
2015-11-10,0.0,24.76,32.36,19.11,66.05,2.55
2015-11-11,0.0,25.18,33.04,19.76,65.55,3.02
2015-11-12,0.0,25.52,33.25,19.68,62.84,3.09
2015-11-13,0.0,24.9,32.72,19.06,65.64,2.6
2015-11-14,0.01,24.78,32.8,19.39,66.94,2.43
2015-11-15,0.0,24.58,32.61,18.64,64.95,2.16
2015-11-16,0.0,24.62,32.5,18.9,64.08,2.56
2015-11-17,0.0,24.57,32.84,18.88,64.29,2.46
2015-11-18,0.0,24.11,32.44,18.19,60.55,2.94
2015-11-19,0.0,23.79,32.0,18.04,57.55,3.35
2015-11-20,0.0,24.98,33.16,18.04,60.75,3.07
2015-11-21,1.55,26.52,31.96,22.55,77.31,1.79
2015-11-22,10.32,25.35,27.89,23.68,87.64,1.37
2015-11-23,15.61,25.07,27.75,23.06,86.62,1.87
2015-11-24,1.47,25.57,28.97,23.14,81.63,1.28
2015-11-25,0.19,25.85,30.9,22.42,77.86,1.51
2015-11-26,0.14,26.28,31.79,22.16,72.69,1.44
2015-11-27,0.0,25.69,32.0,21.68,70.93,1.33
2015-11-28,0.0,24.75,31.06,19.89,65.38,1.22
2015-11-29,0.0,25.07,32.01,19.94,67.0,1.81
2015-11-30,0.0,25.39,32.43,19.77,70.62,2.02
2015-12-01,0.0,25.74,32.66,19.99,71.82,1.94
2015-12-02,0.0,25.85,33.18,20.43,68.1,1.6
2015-12-03,0.0,25.13,32.63,19.56,64.77,2.19
2015-12-04,0.0,24.79,32.98,18.75,60.62,1.92
2015-12-05,0.0,24.44,32.49,18.23,57.58,2.49
