date,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,curve_number,runoff_mm,rain_5day_mm,runoff_event,doy_sin,doy_cos,target_runoff_event_tomorrow
2017-06-11,42.97,28.0,30.31,26.6,86.97,2.33,92,24.51045999277394,120.97,1,0.352752086549095,-0.9357168190404935,1.0
2017-06-12,37.36,27.87,30.27,26.05,86.2,1.95,92,19.720589530151177,140.07999999999998,1,0.3366372842469106,-0.9416343976591258,0.0
2017-06-13,11.52,27.97,30.65,26.27,86.53,2.34,92,1.728256310357691,132.0,0,0.3204232733919116,-0.9472744722987168,0.0
2017-06-14,7.2,28.53,32.28,25.7,83.59,2.62,92,0.31134083307996374,113.83999999999999,0,0.30411483232751846,-0.9526353808033824,0.0
2017-06-15,6.76,28.07,31.5,25.98,82.79,2.21,92,0.22463827956456753,105.81,0,0.2877167672261668,-0.9577155432887804,0.0
2017-06-16,5.9,27.92,30.72,25.51,86.02,2.34,92,0.0932613106838945,68.74,0,0.27123391067291,-0.9625134626077081,0.0
2017-06-17,9.48,28.74,31.67,26.55,83.87,2.01,92,0.9440301014056426,40.86,0,0.2546711202412288,-0.9670277247913204,0.0
2017-06-18,4.37,28.66,31.74,26.52,83.86,2.67,86,0.0,33.71,0,0.2380332770614858,-0.9712569994658313,0.0
2017-06-19,3.74,28.79,32.43,26.14,81.75,3.08,80,0.0,30.25,0,0.22132528438243243,-0.9752000402445825,0.0
2017-06-20,3.19,28.67,32.41,26.19,79.97,3.97,80,0.0,26.68,0,0.2045520661262008,-0.9788556850953578,0.0
2017-06-21,5.02,28.55,32.14,26.11,79.72,4.62,80,0.0,25.8,0,0.18771856543719884,-0.9822228566828406,0.0
2017-06-22,15.86,28.38,31.42,26.19,82.14,4.26,80,0.14979897989798965,32.18,0,0.17082974322534442,-0.985300562686109,0.0
2017-06-23,12.18,28.54,31.52,26.42,82.87,3.94,80,0.0,39.989999999999995,0,0.15389057670406214,-0.9880878960910771,0.0
2017-06-24,31.42,28.5,31.39,26.61,83.45,4.2,86,8.309162743405565,67.67,0,0.13690605792347574,-0.9905840354577969,1.0
2017-06-25,59.72,27.81,29.94,26.62,88.19,3.52,92,39.51926231854747,124.2,1,0.11988119229922782,-0.9927882451625399,1.0
2017-06-26,56.71,27.27,28.63,26.38,90.03,3.92,92,36.76435747109231,175.89000000000001,1,0.10282099713736025,-0.9946998756145891,1.0
2017-06-27,49.52,27.51,29.07,26.44,88.71,5.69,92,30.276208881116215,209.55,1,0.0857305001556943,-0.9963183634476755,1.0
2017-06-28,47.65,27.48,29.62,26.0,87.78,6.22,92,28.6140675984436,245.02,1,0.0686147380021341,-0.9976432316860063,1.0
2017-06-29,46.64,27.61,29.75,26.21,88.49,5.82,92,27.721361185381674,260.24,1,0.05147875477034673,-0.9986740898848305,1.0
2017-06-30,33.27,27.5,29.51,26.22,87.19,5.77,92,16.342366193973888,233.79000000000002,1,0.03432760051324382,-0.9994106342455052,1.0
2017-07-01,43.44,27.44,29.42,26.0,88.04,5.39,92,24.918586542007045,220.51999999999998,1,0.01716632975470737,-0.9998526477050269,1.0
2017-07-02,30.43,27.19,28.6,26.22,89.72,4.83,92,14.067815542508512,201.43,1,1.2246467991473532e-16,-1.0,0.0
2017-07-03,13.59,27.51,29.75,25.72,87.86,4.32,92,2.6915521600647305,167.37,0,-0.017166329754707124,-0.9998526477050269,0.0
2017-07-04,13.33,27.2,29.23,25.69,87.95,4.58,92,2.5624421892617564,134.06,0,-0.03432760051324313,-0.9994106342455054,0.0
2017-07-05,8.29,26.95,29.13,25.43,88.14,4.24,92,0.5777099109346293,109.08,0,-0.051478754770346045,-0.9986740898848305,0.0
2017-07-06,9.77,26.86,29.05,25.2,88.75,3.58,92,1.0441280545732745,75.41,0,-0.06861473800213432,-0.9976432316860063,0.0
2017-07-07,10.43,26.92,29.42,25.02,87.51,3.29,92,1.28654885039493,55.41,0,-0.0857305001556945,-0.9963183634476755,0.0
2017-07-08,10.3,26.67,29.16,24.74,88.64,2.55,92,1.2372407220919315,52.12,0,-0.10282099713736044,-0.9946998756145891,0.0
2017-07-09,13.39,26.87,29.39,24.65,88.08,2.37,86,0.564177023138964,52.18,0,-0.11988119229922714,-0.99278824516254,0.0
2017-07-10,11.07,26.99,29.56,24.94,88.01,2.3,86,0.17760968511837938,54.96,0,-0.13690605792347504,-0.990584035457797,0.0
2017-07-11,9.75,26.91,28.99,25.38,88.27,3.29,92,1.0370957845425186,54.940000000000005,0,-0.15389057670406148,-0.9880878960910772,0.0
2017-07-12,12.36,26.72,28.85,25.15,88.17,3.92,92,2.1007641114868525,56.870000000000005,0,-0.17082974322534417,-0.985300562686109,1.0
2017-07-13,48.94,26.65,28.52,25.24,89.7,4.5,92,29.759429874624185,95.50999999999999,1,-0.1877185654371986,-0.9822228566828407,1.0
2017-07-14,99.47,26.62,28.27,25.43,90.2,5.33,92,77.13020278913736,181.58999999999997,1,-0.20455206612620058,-0.9788556850953579,1.0
2017-07-15,53.21,26.35,27.97,25.16,90.23,5.22,92,33.58822329151209,223.73,1,-0.22132528438243218,-0.9752000402445826,1.0
2017-07-16,39.73,26.28,28.19,24.84,89.72,4.6,92,21.72456059849093,253.70999999999998,1,-0.23803327706148514,-0.9712569994658315,1.0
2017-07-17,77.93,26.3,27.83,25.02,91.55,4.68,92,56.528537812397616,319.28,1,-0.254671120241229,-0.9670277247913203,1.0
2017-07-18,65.82,26.13,27.15,25.33,94.04,4.48,92,45.15870150735929,336.15999999999997,1,-0.2712339106729102,-0.9625134626077081,1.0
2017-07-19,76.71,26.29,27.66,25.1,93.85,3.97,92,55.37450040148784,313.4,1,-0.287716767226167,-0.9577155432887803,1.0
2017-07-20,57.48,26.46,27.7,25.5,92.93,5.19,92,37.467155444517445,317.67,1,-0.3041148323275178,-0.9526353808033826,1.0
2017-07-21,62.51,26.58,28.18,25.63,91.95,5.94,92,42.08991625130644,340.45,1,-0.32042327339191096,-0.947274472298717,1.0
2017-07-22,57.65,26.35,27.96,25.38,91.24,5.51,92,37.62250379918708,320.16999999999996,1,-0.3366372842469099,-0.941634397659126,1.0
2017-07-23,48.88,26.19,27.45,25.17,91.95,5.55,92,29.706032872864782,303.22999999999996,1,-0.35275208654909473,-0.9357168190404936,0.0
2017-07-24,22.7,26.52,28.46,25.3,90.74,5.02,92,8.27984594132659,249.22,0,-0.36876293119226006,-0.9295234803804003,0.0
2017-07-25,9.55,26.42,28.37,24.99,90.14,4.67,92,0.9678211908341817,201.28999999999996,0,-0.38466509970700097,-0.9230562068841761,0.0
2017-07-26,10.96,26.33,28.47,24.72,89.58,4.4,92,1.4951581771986084,149.73999999999998,0,-0.40045390565126615,-0.9163169044870049,0.0
2017-07-27,20.81,26.22,28.33,24.67,90.22,4.2,92,6.983385033865223,112.89999999999998,0,-0.4161246959914748,-0.9093075592922356,1.0
2017-07-28,26.17,26.35,28.59,24.72,90.69,4.16,92,10.793354877489802,90.18999999999998,1,-0.431672852473784,-0.9020302369860707,0.0
2017-07-29,20.86,26.61,28.98,24.98,89.92,3.81,92,7.016933079647183,88.34999999999998,0,-0.44709379298511404,-0.8944870822287955,0.0
2017-07-30,12.04,26.3,28.75,24.42,90.45,3.54,92,1.9557392678711865,90.83999999999999,0,-0.4623829729035149,-0.88668031802274,0.0
2017-07-31,18.9,26.22,28.79,24.38,90.05,3.55,92,5.7355331786015205,98.77999999999999,0,-0.4775358864374881,-0.8786122450571483,0.0
2017-08-01,14.04,26.33,28.88,24.51,89.55,3.47,92,2.9200841283959567,92.00999999999999,0,-0.4925480679538642,-0.8702852410301554,0.0
2017-08-02,5.29,26.24,28.83,24.34,89.57,3.4,92,0.03316464961414047,71.12999999999998,0,-0.5074150932938452,-0.8617017599480683,0.0
2017-08-03,9.02,26.31,28.91,24.37,90.12,3.78,92,0.7937186924082678,59.289999999999985,0,-0.5221325810768248,-0.8528643314021597,0.0
2017-08-04,4.16,26.26,28.8,24.93,90.7,3.31,92,0.0,51.40999999999998,0,-0.5366961939916004,-0.8437755598231858,0.0
2017-08-05,1.19,26.3,28.67,24.74,89.77,3.02,86,0.0,33.69999999999998,0,-0.5511016400745999,-0.8344381237138474,0.0
2017-08-06,1.94,26.19,29.1,24.4,89.24,2.35,80,0.0,21.599999999999984,0,-0.5653446739747425,-0.8248547748594246,0.0
2017-08-07,3.97,26.3,29.12,23.96,89.4,2.41,80,0.0,20.279999999999987,0,-0.5794210982045637,-0.8150283375168114,0.0
2017-08-08,2.45,26.53,29.56,24.74,89.36,2.27,80,0.0,13.709999999999987,0,-0.5933267643772321,-0.8049617075821958,0.0
2017-08-09,2.87,26.26,28.84,24.61,89.97,2.58,80,0.0,12.419999999999986,0,-0.6070575744291004,-0.794657851737625,0.0
2017-08-10,6.21,26.37,29.11,24.25,88.73,2.95,80,0.0,17.439999999999987,0,-0.6206094818274228,-0.7841198065767104,0.0
2017-08-11,8.84,26.62,29.44,24.66,88.15,2.72,80,0.0,24.339999999999986,0,-0.6339784927628865,-0.77335067770973,0.0
2017-08-12,5.69,26.44,29.47,24.56,87.88,2.84,80,0.0,26.059999999999988,0,-0.6471606673266059,-0.7623536388483905,0.0
2017-08-13,6.51,26.22,28.67,24.36,87.86,3.29,80,0.0,30.119999999999987,0,-0.6601521206712315,-0.7511319308705201,0.0
2017-08-14,16.71,26.28,28.86,24.4,88.75,2.23,80,0.23818841653088427,43.95999999999999,0,-0.6729490241558326,-0.7396888608649671,0.0
2017-08-15,14.9,26.17,28.99,24.24,89.1,1.75,86,0.9162325153049221,52.649999999999984,0,-0.6855476064742154,-0.7280278011569848,0.0
2017-08-16,5.22,26.19,28.99,23.94,89.17,2.1,86,0.0,49.02999999999999,0,-0.6979441547663433,-0.7161521883143935,0.0
2017-08-17,3.73,26.44,29.43,24.26,88.4,2.45,86,0.0,47.069999999999986,0,-0.7101350157125356,-0.7040655221348059,0.0
2017-08-18,4.23,26.19,28.9,24.19,89.11,2.27,86,0.0,44.789999999999985,0,-0.7221165966101161,-0.691771364614222,0.0
2017-08-19,11.98,26.36,29.1,24.76,88.79,3.11,86,0.3055062101043504,40.05999999999999,0,-0.7338853664321993,-0.6792733388972929,1.0
2017-08-20,113.2,25.17,26.43,24.18,92.95,3.37,86,75.26950863312014,138.35999999999999,1,-0.7454378568683002,-0.6665751282095631,0.0
2017-08-21,8.2,24.47,25.86,23.36,91.43,4.2,92,0.5530873218852759,141.34,0,-0.7567706633464625,-0.653680474772006,0.0
2017-08-22,11.71,25.8,29.03,22.68,87.44,2.67,92,1.8101745616174207,149.32000000000002,0,-0.7678804460366,-0.6405931786981752,0.0
2017-08-23,5.68,26.48,29.39,24.11,89.08,2.28,92,0.06827453545683591,150.76999999999998,0,-0.7787639308347605,-0.627317096874294,0.0
2017-08-24,12.63,26.48,29.16,24.32,89.58,2.53,92,2.2260036110745447,151.42000000000002,0,-0.7894179103280194,-0.6138561418226122,1.0
2017-08-25,37.28,26.23,28.4,24.89,92.34,3.18,92,19.653495819503853,75.5,1,-0.7998392447397191,-0.6002142805483686,1.0
2017-08-26,36.79,26.5,28.62,24.98,91.05,3.33,92,19.243374227805027,104.09,1,-0.8100248628547748,-0.5863955333706962,1.0
2017-08-27,44.41,26.38,28.05,25.3,92.92,3.02,92,25.76385231891874,136.79,1,-0.8199717629247767,-0.5724039727378154,1.0
2017-08-28,96.64,25.62,26.76,24.96,93.33,3.02,92,74.40330595656405,227.75,1,-0.8296770135526184,-0.5582437220268655,1.0
2017-08-29,143.89,25.67,27.19,24.62,92.87,4.89,92,120.4051802825507,359.01,1,-0.8391377545563938,-0.5439189543287248,0.0
2017-08-30,23.01,26.0,28.3,24.51,90.4,4.03,92,8.49775793478377,344.74,0,-0.8483511978123038,-0.5294338912181854,0.0
2017-08-31,6.17,26.18,28.66,24.39,90.74,3.31,92,0.12884619379865253,314.12,0,-0.8573146280763322,-0.514792801509831,0.0
2017-09-01,4.56,26.21,29.05,24.01,90.02,2.53,92,0.0009148734973774294,274.27,0,-0.8660254037844384,-0.5000000000000004,0.0
2017-09-02,15.82,26.21,28.98,23.99,90.06,2.31,92,3.8823879683765736,193.45,0,-0.8744809578310394,-0.4850598461951967,0.0
2017-09-03,8.11,26.02,28.8,23.69,89.64,1.88,92,0.5289212158631528,57.67,0,-0.8826787983255475,-0.4699767430273199,0.0
2017-09-04,0.7,26.35,29.77,24.12,86.42,1.54,92,0.0,35.36,0,-0.8906165093267404,-0.45475513555610575,0.0
2017-09-05,0.69,26.06,29.59,23.53,88.05,1.64,86,0.0,29.880000000000003,0,-0.8982917515547529,-0.4393995096591416,0.0
2017-09-06,0.39,26.13,29.56,23.47,87.31,1.51,80,0.0,25.71,0,-0.9057022630804714,-0.42391439070986087,0.0
2017-09-07,1.54,26.38,29.88,23.18,88.48,2.03,80,0.0,11.43,0,-0.9128458599921354,-0.40830434224389367,0.0
2017-09-08,5.05,26.55,30.08,24.06,88.92,2.11,80,0.0,8.37,0,-0.9197204370389468,-0.3925739646141714,0.0
2017-09-09,5.0,27.34,31.13,24.51,88.06,1.49,80,0.0,12.669999999999998,0,-0.9263239682514951,-0.3767278936351848,0.0
2017-09-10,9.22,27.12,30.08,25.4,91.48,1.56,80,0.0,21.200000000000003,0,-0.9326545075388225,-0.3607707992167831,0.0
2017-09-11,3.46,28.56,32.88,25.05,86.01,1.18,80,0.0,24.27,0,-0.9387101892619443,-0.3447073839879337,0.0
2017-09-12,28.44,28.98,31.98,25.93,81.89,1.14,80,3.126547198384654,51.17,0,-0.9444892287836613,-0.32854238191083474,0.0
2017-09-13,12.91,28.44,31.67,25.39,83.54,1.26,86,0.46819294894417957,59.03,0,-0.9499899229945009,-0.3122805568857948,0.0
2017-09-14,20.87,27.64,30.94,25.36,85.39,1.27,92,7.023647811421059,74.9,0,-0.9552106508146316,-0.29592670134728966,0.0
2017-09-15,17.05,26.54,29.41,24.55,87.73,1.13,92,4.596336430432333,82.73,0,-0.9601498736716017,-0.2794856348516098,0.0
2017-09-16,7.93,26.56,29.31,24.49,86.86,1.59,92,0.4819777111053843,87.2,0,-0.9648061359537644,-0.2629622026565152,0.0
2017-09-17,8.47,26.67,29.49,24.16,89.38,1.91,92,0.6283056777527642,67.23,0,-0.9691780654392534,-0.24636127429331536,1.0
2017-09-18,31.17,26.57,27.81,25.68,94.15,2.27,92,14.654145032557127,85.49000000000001,1,-0.9732643737003823,-0.2296877421317963,1.0
2017-09-19,123.94,25.85,27.76,24.53,93.62,5.31,92,100.88057235034533,188.56,1,-0.9770638564833508,-0.21294651993841573,1.0
2017-09-20,93.07,25.91,27.69,24.64,91.58,4.02,92,70.97088572739082,264.58,1,-0.9805753940631429,-0.19614254142819712,0.0
2017-09-21,20.33,26.11,28.65,24.51,88.89,1.83,92,6.6635266496432894,276.97999999999996,0,-0.9837979515735163,-0.1792807588107359,1.0
2017-09-22,27.97,26.2,29.0,24.05,87.63,1.7,92,12.154484244716867,296.48,1,-0.9867305793119814,-0.16236614133076413,0.0
2017-09-23,1.05,26.01,28.9,23.79,89.53,1.7,92,0.0,266.36,0,-0.9893724130196829,-0.14540367380369032,0.0
2017-09-24,0.15,26.23,30.01,23.65,88.46,1.73,92,0.0,142.57,0,-0.9917226741361014,-0.12839835514655154,0.0
2017-09-25,0.06,26.11,30.2,23.17,88.46,1.69,92,0.0,49.559999999999995,0,-0.9937806700284985,-0.11135519690480865,0.0
2017-09-26,1.12,26.22,30.55,22.62,87.78,1.66,86,0.0,30.349999999999998,0,-0.9955457941960382,-0.09427922177542443,0.0
2017-09-27,1.13,26.81,31.0,23.68,87.73,1.68,80,0.0,3.51,0,-0.9970175264485267,-0.07717546212664643,0.0
2017-09-28,2.56,27.05,31.36,23.56,87.62,1.79,80,0.0,5.0200000000000005,0,-0.998195433059714,-0.06004895851494849,0.0
2017-09-29,11.08,26.83,30.13,24.37,89.51,1.79,80,0.0,15.95,0,-0.9990791668951153,-0.04290475819955383,0.0
2017-09-30,8.11,27.34,31.59,24.19,87.41,1.47,80,0.0,24.0,0,-0.9996684675143132,-0.025747913654988113,0.0
2017-10-01,1.36,27.58,31.7,24.38,85.48,1.44,80,0.0,24.24,0,-0.9999631612477099,-0.008583481082086734,0.0
2017-10-02,0.73,27.54,32.19,23.82,83.2,1.39,80,0.0,23.84,0,-0.9999631612477099,0.008583481082087254,0.0
2017-10-03,0.18,27.59,32.23,23.5,80.33,1.28,80,0.0,21.46,0,-0.999668467514313,0.025747913654988634,0.0
2017-10-04,0.02,27.62,34.0,23.13,73.69,1.46,80,0.0,10.4,0,-0.9990791668951153,0.04290475819955435,0.0
2017-10-05,0.01,27.63,34.03,22.12,73.3,1.63,80,0.0,2.3000000000000003,0,-0.998195433059714,0.06004895851494813,0.0
2017-10-06,16.95,26.88,31.55,22.61,79.48,1.98,80,0.2666051660516603,17.89,0,-0.9970175264485267,0.07717546212664607,0.0
2017-10-07,8.44,27.84,32.92,23.78,84.02,1.46,80,0.0,25.6,0,-0.9955457941960382,0.09427922177542405,0.0
2017-10-08,22.68,28.51,32.6,25.15,83.27,0.95,80,1.355476320087098,48.1,0,-0.9937806700284985,0.11135519690480827,0.0
2017-10-09,4.64,27.97,31.92,25.2,85.5,1.06,86,0.0,52.72,0,-0.9917226741361016,0.1283983551465503,0.0
2017-10-10,10.04,27.53,30.85,25.74,85.78,1.22,86,0.07267604164001357,62.75,0,-0.9893724130196829,0.14540367380368996,0.0
2017-10-11,14.76,26.58,30.14,24.51,88.81,2.57,92,3.298519542716978,60.559999999999995,0,-0.9867305793119814,0.16236614133076377,0.0
2017-10-12,3.01,27.04,31.22,23.78,85.75,1.4,92,0.0,55.129999999999995,0,-0.9837979515735163,0.17928075881073555,0.0
2017-10-13,17.79,27.26,30.69,24.54,85.95,0.92,92,5.043114946015351,50.239999999999995,0,-0.980575394063143,0.19614254142819676,0.0
2017-10-14,23.18,27.21,29.89,25.31,88.21,0.89,86,3.9516301257164073,68.78,0,-0.9770638564833509,0.21294651993841537,0.0
2017-10-15,5.52,27.85,31.39,24.91,85.06,0.97,92,0.052426422157153034,64.25999999999999,0,-0.9732643737003827,0.22968774213179508,0.0
2017-10-16,3.97,28.12,32.23,24.77,83.5,0.96,92,0.0,53.47,0,-0.9691780654392538,0.24636127429331414,0.0
2017-10-17,1.13,27.79,32.59,24.37,79.91,1.03,92,0.0,51.589999999999996,0,-0.9648061359537647,0.262962202656514,0.0
2017-10-18,0.0,26.19,32.31,21.47,71.2,1.63,86,0.0,33.8,0,-0.9601498736716018,0.2794856348516095,0.0
2017-10-19,0.0,25.55,31.9,20.13,69.51,1.55,80,0.0,10.62,0,-0.9552106508146317,0.2959267013472893,0.0
2017-10-20,0.0,25.6,31.1,20.87,68.59,1.23,80,0.0,5.1,0,-0.9499899229945011,0.3122805568857945,0.0
2017-10-21,0.0,25.8,29.76,22.59,86.33,1.46,80,0.0,1.13,0,-0.9444892287836614,0.3285423819108344,0.0
2017-10-22,1.1,26.79,30.5,23.8,84.27,1.24,80,0.0,1.1,0,-0.938710189261944,0.3447073839879342,0.0
2017-10-23,0.51,26.65,31.49,22.67,80.25,1.32,80,0.0,1.61,0,-0.9326545075388223,0.3607707992167836,0.0
2017-10-24,0.0,24.87,32.56,19.74,66.27,1.9,80,0.0,1.61,0,-0.9263239682514949,0.3767278936351853,0.0
2017-10-25,0.0,24.97,32.84,18.12,61.0,1.68,80,0.0,1.61,0,-0.9197204370389466,0.3925739646141719,0.0
2017-10-26,0.0,25.79,33.24,18.86,63.24,1.92,80,0.0,1.61,0,-0.9128458599921356,0.40830434224389334,0.0
2017-10-27,0.28,25.55,32.18,20.33,68.8,1.59,80,0.0,0.79,0,-0.9057022630804715,0.42391439070986053,0.0
2017-10-28,0.02,25.17,31.95,19.38,65.9,1.7,80,0.0,0.30000000000000004,0,-0.898291751554753,0.4393995096591413,0.0
2017-10-29,0.0,25.13,31.83,19.67,68.01,1.72,80,0.0,0.30000000000000004,0,-0.8906165093267405,0.4547551355561054,0.0
2017-10-30,0.0,24.87,31.7,19.4,67.25,2.03,80,0.0,0.30000000000000004,0,-0.8826787983255476,0.46997674302731957,0.0
2017-10-31,0.0,24.38,31.67,19.01,65.13,2.22,80,0.0,0.30000000000000004,0,-0.8744809578310401,0.4850598461951956,0.0
2017-11-01,0.0,23.79,31.6,18.34,65.36,2.41,80,0.0,0.02,0,-0.8660254037844386,0.5000000000000001,0.0
2017-11-02,0.0,23.42,31.04,18.17,64.53,2.69,80,0.0,0.0,0,-0.8573146280763323,0.5147928015098308,0.0
2017-11-03,0.0,23.11,30.78,17.55,66.56,2.51,80,0.0,0.0,0,-0.848351197812304,0.5294338912181851,0.0
2017-11-04,0.0,22.44,29.94,17.12,69.73,3.1,80,0.0,0.0,0,-0.8391377545563939,0.5439189543287245,0.0
2017-11-05,0.33,22.73,30.17,16.56,72.03,3.32,80,0.0,0.33,0,-0.8296770135526191,0.5582437220268645,0.0
2017-11-06,0.0,24.24,31.61,18.88,71.57,2.8,80,0.0,0.33,0,-0.8199717629247775,0.5724039727378144,0.0
2017-11-07,0.0,24.34,31.2,18.23,63.18,1.87,80,0.0,0.33,0,-0.8100248628547756,0.5863955333706952,0.0
2017-11-08,0.0,23.93,31.63,17.9,67.12,1.86,80,0.0,0.33,0,-0.7998392447397199,0.6002142805483676,0.0
2017-11-09,0.0,23.77,30.75,17.99,68.49,1.61,80,0.0,0.33,0,-0.7894179103280197,0.613856141822612,0.0
2017-11-10,0.0,23.8,30.78,18.01,68.02,1.87,80,0.0,0.0,0,-0.7787639308347607,0.6273170968742937,0.0
2017-11-11,0.0,23.36,30.3,18.04,65.71,2.07,80,0.0,0.0,0,-0.7678804460366002,0.640593178698175,0.0
2017-11-12,0.0,23.17,30.46,16.75,59.14,1.86,80,0.0,0.0,0,-0.7567706633464628,0.6536804747720056,0.0
2017-11-13,0.0,22.83,29.87,16.03,60.52,1.47,80,0.0,0.0,0,-0.7454378568682999,0.6665751282095634,0.0
2017-11-14,0.0,22.73,29.09,17.42,65.2,1.29,80,0.0,0.0,0,-0.7338853664321989,0.6792733388972934,0.0
2017-11-15,0.0,22.43,29.37,16.97,69.82,1.6,80,0.0,0.0,0,-0.7221165966101161,0.6917713646142221,0.0
2017-11-16,0.0,22.87,29.31,17.71,74.58,1.53,80,0.0,0.0,0,-0.7101350157125358,0.7040655221348057,0.0
2017-11-17,0.0,23.65,30.48,18.17,71.58,1.36,80,0.0,0.0,0,-0.6979441547663436,0.7161521883143933,0.0
2017-11-18,0.0,23.87,31.56,18.25,67.06,1.47,80,0.0,0.0,0,-0.6855476064742156,0.7280278011569846,0.0
2017-11-19,0.0,23.91,31.34,18.01,68.22,1.83,80,0.0,0.0,0,-0.6729490241558331,0.7396888608649665,0.0
2017-11-20,0.49,24.9,30.11,20.75,75.54,2.11,80,0.0,0.49,0,-0.6601521206712321,0.7511319308705195,0.0
2017-11-21,0.07,25.42,31.29,20.69,74.78,1.98,80,0.0,0.56,0,-0.6471606673266065,0.7623536388483899,0.0
2017-11-22,0.05,25.47,31.23,21.42,74.98,1.71,80,0.0,0.61,0,-0.6339784927628872,0.7733506777097294,0.0
2017-11-23,0.0,24.3,31.77,19.64,71.92,1.81,80,0.0,0.61,0,-0.6206094818274227,0.7841198065767104,0.0
2017-11-24,0.0,22.84,29.92,17.46,67.98,1.52,80,0.0,0.61,0,-0.607057574429101,0.7946578517376245,0.0
2017-11-25,0.0,23.33,31.12,16.89,68.29,1.53,80,0.0,0.12000000000000001,0,-0.5933267643772321,0.8049617075821959,0.0
2017-11-26,0.0,24.05,31.25,18.3,65.21,2.04,80,0.0,0.05,0,-0.5794210982045647,0.8150283375168107,0.0
2017-11-27,0.0,23.55,31.69,17.31,58.65,2.08,80,0.0,0.0,0,-0.5653446739747432,0.8248547748594242,0.0
2017-11-28,0.0,23.27,30.7,16.84,58.75,1.42,80,0.0,0.0,0,-0.5511016400745998,0.8344381237138475,0.0
2017-11-29,0.0,22.51,30.42,15.83,59.61,1.63,80,0.0,0.0,0,-0.5366961939916011,0.8437755598231853,0.0
2017-11-30,0.0,22.54,30.37,16.2,60.52,2.24,80,0.0,0.0,0,-0.5221325810768248,0.8528643314021598,0.0
2017-12-01,0.0,22.64,30.3,16.43,62.38,2.76,80,0.0,0.0,0,-0.5074150932938463,0.8617017599480677,0.0
2017-12-02,0.0,23.2,30.11,17.22,68.15,3.11,80,0.0,0.0,0,-0.4925480679538645,0.8702852410301551,0.0
2017-12-03,0.0,24.13,30.06,18.65,67.33,2.67,80,0.0,0.0,0,-0.47753588643748845,0.8786122450571482,0.0
2017-12-04,1.39,22.6,26.77,19.64,74.99,2.31,80,0.0,1.39,0,-0.4623829729035152,0.8866803180227398,1.0
2017-12-05,43.68,23.8,28.02,19.98,86.29,4.25,80,10.158344623200675,45.07,1,-0.44709379298511437,0.8944870822287954,0.0
2017-12-06,0.96,24.16,27.92,20.75,89.24,3.04,86,0.0,46.03,0,-0.43167285247378356,0.9020302369860709,0.0
2017-12-07,0.08,22.35,26.96,19.15,87.15,1.33,86,0.0,46.11,0,-0.4161246959914751,0.9093075592922355,0.0
2017-12-08,0.0,23.71,30.5,18.75,78.28,1.28,86,0.0,46.11,0,-0.4004539056512665,0.9163169044870048,0.0
2017-12-09,0.0,24.17,30.91,19.08,74.7,1.53,86,0.0,44.72,0,-0.3846650997070013,0.923056206884176,0.0
2017-12-10,0.01,23.85,30.42,18.99,76.33,1.5,86,0.0,1.05,0,-0.3687629311922604,0.9295234803804002,0.0
2017-12-11,0.0,22.37,27.42,19.19,84.19,1.32,80,0.0,0.09,0,-0.3527520865490943,0.9357168190404939,0.0
2017-12-12,0.68,21.31,27.15,16.87,84.43,1.42,80,0.0,0.6900000000000001,0,-0.3366372842469107,0.9416343976591258,0.0
2017-12-13,0.0,20.65,25.97,15.91,81.24,1.37,80,0.0,0.6900000000000001,0,-0.3204232733919109,0.947274472298717,0.0
2017-12-14,0.0,20.76,27.5,16.03,76.14,1.23,80,0.0,0.6900000000000001,0,-0.30411483232751857,0.9526353808033823,0.0
2017-12-15,0.0,21.91,29.42,15.85,73.04,1.32,80,0.0,0.68,0,-0.28771676722616696,0.9577155432887803,0.0
2017-12-16,0.0,24.05,30.87,18.76,69.82,1.71,80,0.0,0.68,0,-0.27123391067291097,0.9625134626077079,0.0
2017-12-17,0.0,23.35,30.18,17.79,62.16,2.69,80,0.0,0.0,0,-0.25467112024122895,0.9670277247913203,0.0
2017-12-18,0.0,21.6,27.92,17.85,68.93,2.81,80,0.0,0.0,0,-0.23803327706148678,0.9712569994658311,0.0
2017-12-19,0.47,21.63,28.7,16.83,59.79,2.78,80,0.0,0.47,0,-0.22132528438243296,0.9752000402445824,0.0
2017-12-20,0.0,20.45,28.4,15.7,54.61,2.72,80,0.0,0.47,0,-0.2045520661262005,0.9788556850953579,0.0
2017-12-21,0.0,21.6,30.39,14.39,51.17,3.08,80,0.0,0.47,0,-0.1877185654371994,0.9822228566828405,0.0
2017-12-22,0.0,21.78,29.19,16.26,54.31,2.54,80,0.0,0.47,0,-0.17082974322534408,0.985300562686109,0.0
2017-12-23,0.0,22.12,30.79,16.12,56.52,2.33,80,0.0,0.47,0,-0.1538905767040627,0.9880878960910771,0.0
2017-12-24,0.0,21.58,30.65,14.95,58.18,1.66,80,0.0,0.0,0,-0.1369060579234754,0.9905840354577969,0.0
2017-12-25,0.0,22.04,31.22,14.82,55.89,1.76,80,0.0,0.0,0,-0.1198811922992275,0.99278824516254,0.0
2017-12-26,0.0,21.52,30.13,14.58,51.03,3.02,80,0.0,0.0,0,-0.1028209971373608,0.9946998756145891,0.0
